,close,high,low,open,volume
1608146400,369.21,369.25,369.07,369.18,1466
1608146460,369.25,369.32,369.18,369.21,617
1608146520,369.39,369.41,369.17,369.2,805
1608146580,369.45,369.49,369.3,369.38,1607
1608146640,369.51,369.51,369.44,369.45,504
1608146700,369.44,369.56,369.32,369.5,1273
1608146760,369.42,369.45,369.37,369.44,642
1608146820,369.34,369.45,369.31,369.41,791
1608146880,369.28,369.38,369.24,369.35,362
1608146940,369.35,369.41,369.27,369.28,881
1608147000,369.43,369.46,369.33,369.35,775
1608147060,369.59,369.63,369.43,369.43,979
1608147120,369.62,369.69,369.58,369.58,1334
1608147180,369.7,369.7,369.6,369.61,524
1608147240,369.75,369.77,369.61,369.7,497
1608147300,370.05,370.07,369.73,369.75,2270
1608147360,370.23,370.23,370.03,370.06,2097
1608147420,370.36,370.39,370.14,370.22,1141
1608147480,370.39,370.46,370.35,370.36,866
1608147540,370.49,370.54,370.4,370.4,1423
1608147600,370.36,370.53,370.3,370.48,1147
1608147660,370.48,370.49,370.33,370.35,879
1608147720,370.43,370.48,370.38,370.47,462
1608147780,370.46,370.49,370.34,370.44,383
1608147840,370.42,370.49,370.38,370.46,848
1608147900,370.41,370.46,370.35,370.43,400
1608147960,370.51,370.55,370.41,370.41,820
1608148020,370.53,370.57,370.46,370.52,545
1608148080,370.51,370.58,370.48,370.54,1163
1608148140,370.63,370.65,370.49,370.51,1251
1608148200,370.61,370.68,370.53,370.63,1560
1608148260,370.67,370.69,370.49,370.61,2242
1608148320,370.76,370.77,370.6,370.67,2105
1608148380,370.66,370.78,370.63,370.77,874
1608148440,370.58,370.68,370.56,370.68,1027
1608148500,370.56,370.61,370.5,370.57,1659
1608148560,370.63,370.66,370.56,370.56,580
1608148620,370.68,370.74,370.61,370.63,827
1608148680,370.71,370.72,370.63,370.69,328
1608148740,370.72,370.75,370.69,370.7,493
1608148800,370.57,370.75,370.56,370.73,998
1608148860,370.48,370.59,370.47,370.58,731
1608148920,370.56,370.62,370.45,370.47,1140
1608148980,370.59,370.66,370.56,370.57,715
1608149040,370.55,370.6,370.53,370.59,578
1608149100,370.53,370.61,370.51,370.54,599
1608149160,370.5,370.55,370.46,370.54,862
1608149220,370.39,370.52,370.37,370.5,1667
1608149280,370.38,370.4,370.25,370.38,1929
1608149340,370.37,370.41,370.25,370.39,739
1608149400,370.3,370.41,370.24,370.36,717
1608149460,370.25,370.34,370.19,370.29,1156
1608149520,370.34,370.36,370.25,370.27,457
1608149580,370.42,370.46,370.33,370.33,979
1608149640,370.44,370.45,370.26,370.42,1188
1608149700,370.42,370.5,370.38,370.43,1175
1608149760,370.53,370.53,370.4,370.42,1140
1608149820,370.59,370.6,370.46,370.52,1499
1608149880,370.69,370.69,370.58,370.59,1099
1608149940,370.68,370.76,370.65,370.7,719
1608150000,370.94,370.96,370.67,370.68,1951
1608150060,370.67,370.94,370.62,370.93,1687
1608150120,370.78,370.83,370.62,370.66,794
1608150180,370.82,370.87,370.72,370.79,865
1608150240,370.84,370.88,370.81,370.81,595
1608150300,370.89,370.9,370.75,370.83,2183
1608150360,370.8,370.9,370.78,370.89,631
1608150420,370.82,370.87,370.73,370.78,615
1608150480,370.77,370.86,370.72,370.81,593
1608150540,370.77,370.81,370.76,370.78,371
1608150600,370.84,370.9,370.75,370.76,796
1608150660,371.1,371.14,370.82,370.84,2826
1608150720,371.14,371.16,371.04,371.11,1362
1608150780,371.04,371.15,370.97,371.15,1431
1608150840,371.04,371.11,370.93,371.05,1016
1608150900,370.94,371.05,370.86,371.03,1175
1608150960,370.73,370.94,370.71,370.94,3648
1608151020,370.61,370.72,370.55,370.72,3136
1608151080,370.49,370.6,370.46,370.6,1859
1608151140,370.75,370.78,370.49,370.49,1271
1608151200,370.86,370.92,370.74,370.74,1941
1608151260,370.79,370.96,370.72,370.86,1609
1608151320,370.69,370.78,370.59,370.78,1657
1608151380,370.79,370.8,370.63,370.69,1394
1608151440,370.7,370.86,370.67,370.79,1092
1608151500,370.66,370.75,370.61,370.7,1452
1608151560,370.79,370.79,370.64,370.65,1487
1608151620,370.72,370.8,370.7,370.78,1325
1608151680,370.84,370.85,370.58,370.71,2427
1608151740,370.79,370.84,370.7,370.84,2427
1608151800,370.42,370.78,370.36,370.78,4276
1608151860,370.36,370.5,370.33,370.42,2364
1608151920,370.28,370.4,370.26,370.36,3245
1608151980,370.28,370.31,370.22,370.27,2290
1608152040,370.44,370.47,370.25,370.27,2391
1608152100,370.46,370.54,370.38,370.45,2527
1608152160,370.43,370.47,370.33,370.46,3494
1608152220,370.34,370.43,370.31,370.42,3407
1608152280,370.21,370.37,370.17,370.33,5692
1608152340,370.14,370.33,369.93,370.21,12779
1608215400,372.11,372.19,371.93,371.94,4543
1608215460,372.17,372.23,372.0,372.1,1857
1608215520,372.34,372.4,372.13,372.18,1795
1608215580,372.21,372.46,372.19,372.35,1614
1608215640,372.32,372.33,372.21,372.22,1192
1608215700,372.3,372.37,372.28,372.32,1596
1608215760,372.25,372.44,372.23,372.3,1724
1608215820,372.22,372.27,372.16,372.25,1211
1608215880,372.23,372.26,372.17,372.23,610
1608215940,372.29,372.33,372.21,372.24,896
1608216000,372.28,372.34,372.23,372.29,896
1608216060,372.23,372.31,372.2,372.27,1201
1608216120,372.11,372.23,372.1,372.23,1068
1608216180,372.0,372.13,371.96,372.11,1292
1608216240,371.79,372.01,371.71,372.01,1425
1608216300,371.72,371.81,371.64,371.78,1245
1608216360,371.97,371.98,371.71,371.72,2400
1608216420,371.94,372.05,371.93,371.96,1138
1608216480,371.99,372.07,371.92,371.94,790
1608216540,372.03,372.05,371.95,372.0,930
1608216600,371.96,372.07,371.95,372.03,631
1608216660,371.98,372.01,371.94,371.95,549
1608216720,371.97,372.0,371.86,371.97,1382
1608216780,371.88,371.99,371.87,371.98,839
1608216840,371.64,371.87,371.61,371.87,1171
1608216900,371.61,371.75,371.6,371.66,633
1608216960,371.58,371.63,371.52,371.62,1019
1608217020,371.65,371.66,371.56,371.58,717
1608217080,371.68,371.69,371.58,371.64,852
1608217140,371.71,371.73,371.63,371.69,654
1608217200,371.88,371.89,371.72,371.72,914
1608217260,371.8,371.88,371.74,371.88,647
1608217320,371.68,371.81,371.65,371.8,602
1608217380,371.65,371.7,371.58,371.66,577
1608217440,371.56,371.67,371.54,371.65,602
1608217500,371.54,371.65,371.52,371.57,997
1608217560,371.53,371.63,371.53,371.55,526
1608217620,371.53,371.64,371.52,371.53,664
1608217680,371.54,371.59,371.51,371.53,592
1608217740,371.65,371.66,371.53,371.55,477
1608217800,371.59,371.66,371.52,371.66,504
1608217860,371.62,371.73,371.58,371.59,600
1608217920,371.54,371.63,371.53,371.62,531
1608217980,371.54,371.58,371.49,371.54,1129
1608218040,371.5,371.59,371.43,371.54,1866
1608218100,371.48,371.55,371.43,371.49,611
1608218160,371.37,371.47,371.36,371.47,688
1608218220,371.42,371.44,371.35,371.37,1513
1608218280,371.63,371.64,371.41,371.41,1460
1608218340,371.62,371.72,371.55,371.63,798
1608218400,371.55,371.64,371.52,371.62,539
1608218460,371.58,371.58,371.52,371.55,454
1608218520,371.54,371.62,371.52,371.58,458
1608218580,371.59,371.63,371.5,371.54,1322
1608218640,371.55,371.59,371.51,371.59,938
1608218700,371.56,371.57,371.53,371.56,698
1608218760,371.54,371.57,371.41,371.56,1389
1608218820,371.74,371.76,371.5,371.53,1075
1608218880,371.85,371.88,371.74,371.74,1146
1608218940,371.9,371.96,371.82,371.85,2006
1608219000,371.91,371.93,371.77,371.88,1018
1608219060,371.96,372.0,371.86,371.89,1065
1608219120,371.99,372.05,371.96,371.97,731
1608219180,372.0,372.02,371.93,371.98,550
1608219240,371.93,372.02,371.92,371.99,580
1608219300,371.86,371.93,371.81,371.92,652
1608219360,371.87,371.91,371.83,371.85,328
1608219420,371.96,371.99,371.81,371.87,2051
1608219480,371.96,372.0,371.94,371.96,474
1608219540,371.93,372.0,371.91,371.96,606
1608219600,371.83,371.96,371.8,371.93,449
1608219660,371.83,371.87,371.8,371.84,651
1608219720,371.86,371.88,371.81,371.83,457
1608219780,371.71,371.87,371.69,371.85,646
1608219840,371.61,371.73,371.37,371.71,1571
1608219900,371.87,371.88,371.62,371.63,1328
1608219960,371.88,371.95,371.86,371.88,523
1608220020,371.84,371.88,371.7,371.86,529
1608220080,371.91,371.92,371.76,371.85,906
1608220140,371.92,371.95,371.88,371.91,231
1608220200,371.92,371.95,371.88,371.92,193
1608220260,371.76,371.93,371.75,371.93,583
1608220320,371.83,371.84,371.76,371.76,453
1608220380,371.81,371.82,371.74,371.81,350
1608220440,371.75,371.83,371.72,371.81,500
1608220500,371.73,371.77,371.63,371.75,444
1608220560,371.71,371.78,371.64,371.74,992
1608220620,371.63,371.73,371.58,371.72,435
1608220680,371.56,371.64,371.54,371.63,461
1608220740,371.58,371.59,371.46,371.56,1014
1608220800,371.56,371.61,371.51,371.58,1013
1608220860,371.58,371.62,371.49,371.56,506
1608220920,371.59,371.61,371.53,371.59,585
1608220980,371.66,371.7,371.57,371.59,825
1608221040,371.48,371.66,371.41,371.66,907
1608221100,371.65,371.68,371.47,371.47,961
1608221160,371.61,371.66,371.6,371.66,323
1608221220,371.6,371.64,371.57,371.61,447
1608221280,371.67,371.69,371.58,371.59,451
1608221340,371.71,371.73,371.64,371.67,781
1608221400,371.71,371.73,371.66,371.71,492
1608221460,371.68,371.75,371.67,371.71,419
1608221520,371.61,371.74,371.6,371.68,443
1608221580,371.77,371.8,371.61,371.61,690
1608221640,371.65,371.76,371.63,371.76,520
1608221700,371.79,371.8,371.62,371.65,551
1608221760,371.86,371.87,371.77,371.79,1002
1608221820,371.87,371.9,371.78,371.86,652
1608221880,371.88,371.89,371.84,371.87,535
1608221940,371.79,371.88,371.78,371.87,499
1608222000,371.73,371.79,371.69,371.78,939
1608222060,371.74,371.76,371.7,371.73,469
1608222120,371.76,371.78,371.71,371.74,457
1608222180,371.78,371.83,371.74,371.76,433
1608222240,371.8,371.82,371.76,371.76,662
1608222300,371.75,371.83,371.75,371.8,403
1608222360,371.74,371.78,371.73,371.76,382
1608222420,371.73,371.76,371.69,371.74,286
1608222480,371.71,371.8,371.69,371.73,597
1608222540,371.69,371.72,371.64,371.7,852
1608222600,371.57,371.73,371.51,371.67,643
1608222660,371.45,371.57,371.44,371.57,695
1608222720,371.5,371.51,371.42,371.45,967
1608222780,371.44,371.56,371.38,371.49,677
1608222840,371.58,371.62,371.4,371.44,1236
1608222900,371.56,371.63,371.53,371.58,475
1608222960,371.59,371.62,371.54,371.55,611
1608223020,371.58,371.6,371.55,371.58,427
1608223080,371.6,371.63,371.54,371.58,344
1608223140,371.56,371.6,371.54,371.6,262
1608223200,371.61,371.62,371.54,371.55,288
1608223260,371.62,371.64,371.58,371.62,416
1608223320,371.65,371.65,371.55,371.62,285
1608223380,371.58,371.67,371.58,371.65,357
1608223440,371.61,371.62,371.56,371.59,419
1608223500,371.6,371.63,371.57,371.6,547
1608223560,371.62,371.62,371.54,371.61,406
1608223620,371.61,371.63,371.56,371.6,487
1608223680,371.6,371.62,371.54,371.61,227
1608223740,371.5,371.61,371.48,371.6,398
1608223800,371.48,371.51,371.4,371.5,774
1608223860,371.32,371.48,371.3,371.47,510
1608223920,371.16,371.32,371.16,371.32,961
1608223980,371.09,371.2,371.07,371.18,1347
1608224040,371.12,371.14,371.05,371.09,896
1608224100,371.22,371.22,371.08,371.13,1195
1608224160,371.25,371.31,371.21,371.21,727
1608224220,371.32,371.33,371.21,371.24,331
1608224280,371.47,371.48,371.32,371.32,717
1608224340,371.64,371.66,371.46,371.46,705
1608224400,371.57,371.72,371.56,371.64,442
1608224460,371.63,371.66,371.53,371.57,537
1608224520,371.67,371.71,371.62,371.63,375
1608224580,371.59,371.69,371.58,371.68,484
1608224640,371.61,371.64,371.56,371.59,464
1608224700,371.6,371.65,371.55,371.62,495
1608224760,371.57,371.65,371.54,371.62,314
1608224820,371.55,371.58,371.51,371.56,340
1608224880,371.55,371.57,371.54,371.55,192
1608224940,371.52,371.54,371.5,371.54,97
1608225000,371.45,371.53,371.44,371.52,386
1608225060,371.41,371.44,371.39,371.44,192
1608225120,371.43,371.5,371.36,371.41,516
1608225180,371.4,371.49,371.38,371.44,235
1608225240,371.4,371.45,371.38,371.39,323
1608225300,371.3,371.41,371.27,371.39,340
1608225360,371.26,371.29,371.19,371.29,687
1608225420,371.36,371.47,371.25,371.25,610
1608225480,371.25,371.39,371.23,371.36,676
1608225540,371.28,371.34,371.25,371.25,368
1608225600,371.38,371.39,371.25,371.27,437
1608225660,371.38,371.38,371.32,371.36,445
1608225720,371.46,371.46,371.34,371.38,329
1608225780,371.45,371.48,371.4,371.46,430
1608225840,371.39,371.46,371.36,371.46,621
1608225900,371.44,371.45,371.34,371.4,299
1608225960,371.45,371.51,371.42,371.43,500
1608226020,371.46,371.48,371.38,371.46,484
1608226080,371.52,371.54,371.46,371.46,257
1608226140,371.45,371.54,371.45,371.52,381
1608226200,371.43,371.49,371.41,371.44,215
1608226260,371.44,371.44,371.4,371.44,140
1608226320,371.41,371.47,371.4,371.45,148
1608226380,371.44,371.46,371.38,371.4,206
1608226440,371.45,371.52,371.44,371.44,279
1608226500,371.41,371.46,371.38,371.45,157
1608226560,371.43,371.43,371.31,371.41,826
1608226620,371.42,371.48,371.36,371.42,274
1608226680,371.36,371.42,371.35,371.42,255
1608226740,371.4,371.42,371.33,371.36,176
1608226800,371.49,371.5,371.41,371.42,198
1608226860,371.57,371.58,371.47,371.49,306
1608226920,371.6,371.61,371.55,371.56,541
1608226980,371.59,371.6,371.55,371.59,225
1608227040,371.56,371.59,371.55,371.59,221
1608227100,371.56,371.59,371.55,371.56,249
1608227160,371.6,371.67,371.55,371.56,338
1608227220,371.63,371.65,371.6,371.6,259
1608227280,371.68,371.69,371.62,371.63,262
1608227340,371.63,371.68,371.63,371.68,313
1608227400,371.58,371.65,371.57,371.64,516
1608227460,371.53,371.59,371.52,371.58,311
1608227520,371.6,371.61,371.52,371.53,478
1608227580,371.63,371.67,371.6,371.61,325
1608227640,371.68,371.69,371.63,371.63,494
1608227700,371.67,371.7,371.63,371.68,641
1608227760,371.69,371.72,371.63,371.66,457
1608227820,371.71,371.71,371.6,371.68,278
1608227880,371.76,371.82,371.7,371.71,557
1608227940,371.69,371.77,371.68,371.76,290
1608228000,371.73,371.74,371.68,371.68,400
1608228060,371.71,371.73,371.67,371.73,214
1608228120,371.75,371.79,371.7,371.71,408
1608228180,371.81,371.81,371.73,371.75,540
1608228240,371.8,371.86,371.79,371.81,307
1608228300,371.82,371.85,371.79,371.8,437
1608228360,371.92,371.92,371.81,371.83,786
1608228420,371.89,371.97,371.89,371.92,614
1608228480,371.87,371.91,371.86,371.9,564
1608228540,371.85,371.88,371.84,371.86,424
1608228600,371.84,371.9,371.84,371.86,463
1608228660,371.92,371.93,371.81,371.84,413
1608228720,371.94,371.96,371.9,371.92,472
1608228780,371.92,371.97,371.91,371.93,407
1608228840,371.95,371.95,371.91,371.92,575
1608228900,371.97,371.97,371.93,371.94,386
1608228960,371.89,371.98,371.89,371.97,629
1608229020,371.84,371.91,371.83,371.9,605
1608229080,371.84,371.89,371.82,371.84,538
1608229140,371.86,371.86,371.82,371.84,274
1608229200,371.9,371.93,371.84,371.85,513
1608229260,371.94,371.97,371.89,371.89,381
1608229320,371.94,371.95,371.92,371.94,287
1608229380,371.96,371.96,371.93,371.94,186
1608229440,371.93,371.96,371.92,371.95,260
1608229500,371.92,371.96,371.9,371.92,240
1608229560,371.92,371.93,371.88,371.92,414
1608229620,371.92,371.95,371.9,371.92,210
1608229680,371.88,371.91,371.87,371.91,190
1608229740,371.89,371.93,371.88,371.88,175
1608229800,371.88,371.92,371.86,371.9,217
1608229860,371.84,371.88,371.83,371.87,247
1608229920,371.84,371.88,371.81,371.83,310
1608229980,371.82,371.85,371.78,371.84,364
1608230040,371.87,371.87,371.77,371.81,475
1608230100,371.87,371.9,371.85,371.86,321
1608230160,371.85,371.89,371.84,371.87,176
1608230220,371.87,371.91,371.79,371.85,466
1608230280,371.91,371.91,371.82,371.87,236
1608230340,371.9,371.96,371.88,371.91,343
1608230400,371.9,371.9,371.86,371.9,310
1608230460,371.88,371.9,371.85,371.9,211
1608230520,371.93,371.95,371.85,371.86,236
1608230580,371.87,371.92,371.85,371.92,421
1608230640,371.87,371.89,371.86,371.86,184
1608230700,371.86,371.88,371.83,371.86,372
1608230760,371.87,371.88,371.82,371.85,229
1608230820,371.78,371.88,371.77,371.87,802
1608230880,371.88,371.88,371.77,371.77,384
1608230940,371.91,371.92,371.87,371.88,270
1608231000,371.9,371.91,371.86,371.9,222
1608231060,372.0,372.06,371.89,371.9,724
1608231120,372.02,372.03,371.97,372.0,376
1608231180,372.08,372.09,371.98,372.01,477
1608231240,372.0,372.1,371.99,372.06,800
1608231300,371.97,372.0,371.94,372.0,522
1608231360,372.03,372.06,371.97,371.97,435
1608231420,372.09,372.1,372.03,372.04,288
1608231480,372.09,372.13,372.05,372.1,359
1608231540,372.13,372.14,372.05,372.08,231
1608231600,372.03,372.14,371.96,372.13,1176
1608231660,371.98,372.07,371.96,372.03,761
1608231720,372.06,372.07,371.97,371.98,576
1608231780,372.13,372.13,372.06,372.06,485
1608231840,372.1,372.15,372.05,372.12,618
1608231900,372.1,372.11,372.04,372.11,555
1608231960,372.08,372.13,372.08,372.09,520
1608232020,372.11,372.15,372.07,372.09,476
1608232080,372.15,372.16,372.09,372.12,657
1608232140,372.12,372.19,372.11,372.16,643
1608232200,372.11,372.13,372.08,372.12,362
1608232260,372.12,372.12,372.07,372.1,286
1608232320,372.1,372.15,372.09,372.12,343
1608232380,372.03,372.11,372.01,372.1,429
1608232440,372.05,372.07,371.98,372.04,517
1608232500,372.18,372.2,372.05,372.05,734
1608232560,372.18,372.21,372.15,372.17,503
1608232620,372.16,372.2,372.16,372.17,400
1608232680,372.18,372.19,372.11,372.16,394
1608232740,372.15,372.2,372.14,372.19,425
1608232800,372.12,372.15,372.1,372.15,422
1608232860,372.18,372.18,372.11,372.12,540
1608232920,372.18,372.18,372.15,372.17,347
1608232980,372.14,372.19,372.13,372.17,363
1608233040,372.16,372.16,372.11,372.13,362
1608233100,372.13,372.19,372.12,372.16,683
1608233160,372.11,372.14,372.1,372.13,461
1608233220,372.11,372.14,372.09,372.11,646
1608233280,372.1,372.11,372.03,372.1,698
1608233340,372.05,372.1,372.02,372.1,410
1608233400,372.12,372.12,372.05,372.05,469
1608233460,372.18,372.19,372.11,372.12,419
1608233520,372.18,372.22,372.16,372.18,1045
1608233580,372.12,372.19,372.11,372.18,472
1608233640,372.11,372.15,372.07,372.11,1054
1608233700,372.13,372.14,372.08,372.11,761
1608233760,372.11,372.13,372.06,372.13,881
1608233820,372.11,372.17,372.06,372.11,613
1608233880,372.06,372.12,372.03,372.11,585
1608233940,372.08,372.11,372.06,372.06,642
1608234000,372.12,372.14,372.05,372.08,456
1608234060,372.07,372.12,372.03,372.12,489
1608234120,372.01,372.07,372.0,372.06,595
1608234180,371.98,372.03,371.96,372.01,453
1608234240,372.02,372.02,371.98,371.99,347
1608234300,372.14,372.16,372.02,372.03,825
1608234360,372.1,372.13,372.08,372.13,368
1608234420,372.12,372.16,372.09,372.09,379
1608234480,372.15,372.15,372.11,372.12,528
1608234540,372.11,372.19,372.1,372.15,908
1608234600,372.13,372.16,372.09,372.11,499
1608234660,372.17,372.19,372.11,372.13,559
1608234720,372.09,372.17,372.08,372.16,614
1608234780,372.13,372.15,372.08,372.09,417
1608234840,372.1,372.2,372.1,372.13,433
1608234900,372.05,372.1,372.02,372.09,480
1608234960,372.12,372.12,372.04,372.05,391
1608235020,372.13,372.19,372.11,372.12,661
1608235080,372.13,372.15,372.09,372.12,369
1608235140,372.1,372.17,372.09,372.12,351
1608235200,372.19,372.19,372.09,372.1,416
1608235260,372.06,372.23,372.06,372.19,876
1608235320,372.07,372.11,371.99,372.06,669
1608235380,372.01,372.08,371.97,372.07,490
1608235440,372.03,372.06,371.96,372.01,711
1608235500,371.98,372.06,371.96,372.03,463
1608235560,371.94,371.99,371.9,371.97,1133
1608235620,371.76,371.96,371.74,371.94,2553
1608235680,371.86,371.89,371.76,371.76,927
1608235740,371.86,371.94,371.85,371.85,1173
1608235800,371.81,371.89,371.76,371.86,781
1608235860,371.86,371.88,371.79,371.81,544
1608235920,371.8,371.87,371.79,371.86,699
1608235980,371.81,371.84,371.79,371.81,846
1608236040,371.79,371.83,371.78,371.81,427
1608236100,371.86,371.87,371.76,371.79,1051
1608236160,371.98,372.0,371.86,371.86,1833
1608236220,371.82,371.98,371.77,371.97,1398
